[train] batch 1580/9722 | batch_loss=0.448126 | running_loss=0.456713 | n_peaks=595 | lr=8.125900e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1600/9722 | batch_loss=0.468107 | running_loss=0.456855 | n_peaks=514 | lr=8.228760e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1620/9722 | batch_loss=0.496350 | running_loss=0.456658 | n_peaks=445 | lr=8.331619e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1640/9722 | batch_loss=0.617050 | running_loss=0.456835 | n_peaks=545 | lr=8.434479e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1660/9722 | batch_loss=0.430280 | running_loss=0.457479 | n_peaks=632 | lr=8.537338e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1680/9722 | batch_loss=0.246947 | running_loss=0.457407 | n_peaks=582 | lr=8.640197e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1700/9722 | batch_loss=0.505613 | running_loss=0.457289 | n_peaks=581 | lr=8.743057e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1720/9722 | batch_loss=0.218651 | running_loss=0.456980 | n_peaks=403 | lr=8.845916e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1740/9722 | batch_loss=0.308997 | running_loss=0.456283 | n_peaks=366 | lr=8.948776e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1760/9722 | batch_loss=0.546206 | running_loss=0.456706 | n_peaks=592 | lr=9.051635e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1780/9722 | batch_loss=0.533406 | running_loss=0.456221 | n_peaks=557 | lr=9.154495e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1800/9722 | batch_loss=0.279828 | running_loss=0.455552 | n_peaks=535 | lr=9.257354e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1820/9722 | batch_loss=0.596467 | running_loss=0.455115 | n_peaks=474 | lr=9.360214e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1840/9722 | batch_loss=0.443079 | running_loss=0.454387 | n_peaks=508 | lr=9.463073e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1860/9722 | batch_loss=0.256582 | running_loss=0.454094 | n_peaks=555 | lr=9.565933e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1880/9722 | batch_loss=0.535646 | running_loss=0.454273 | n_peaks=595 | lr=9.668792e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1900/9722 | batch_loss=0.863902 | running_loss=0.453853 | n_peaks=416 | lr=9.771652e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1920/9722 | batch_loss=0.596763 | running_loss=0.453540 | n_peaks=583 | lr=9.874511e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1940/9722 | batch_loss=0.189877 | running_loss=0.452960 | n_peaks=525 | lr=9.977371e-06 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1960/9722 | batch_loss=0.381995 | running_loss=0.452107 | n_peaks=555 | lr=1.008023e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 1980/9722 | batch_loss=0.487607 | running_loss=0.452098 | n_peaks=572 | lr=1.018309e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2000/9722 | batch_loss=0.373610 | running_loss=0.452005 | n_peaks=556 | lr=1.028595e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2020/9722 | batch_loss=0.435796 | running_loss=0.451551 | n_peaks=626 | lr=1.038881e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2040/9722 | batch_loss=0.427963 | running_loss=0.451302 | n_peaks=574 | lr=1.049167e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2060/9722 | batch_loss=0.414677 | running_loss=0.451924 | n_peaks=566 | lr=1.059453e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2080/9722 | batch_loss=0.284707 | running_loss=0.451420 | n_peaks=501 | lr=1.069739e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2100/9722 | batch_loss=0.415883 | running_loss=0.451315 | n_peaks=467 | lr=1.080025e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2120/9722 | batch_loss=0.425080 | running_loss=0.451688 | n_peaks=595 | lr=1.090311e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2140/9722 | batch_loss=0.481236 | running_loss=0.451848 | n_peaks=462 | lr=1.100597e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2160/9722 | batch_loss=0.266196 | running_loss=0.451292 | n_peaks=526 | lr=1.110883e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2180/9722 | batch_loss=0.641615 | running_loss=0.450593 | n_peaks=395 | lr=1.121168e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2200/9722 | batch_loss=0.343933 | running_loss=0.450769 | n_peaks=395 | lr=1.131454e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2220/9722 | batch_loss=0.276259 | running_loss=0.450292 | n_peaks=511 | lr=1.141740e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2240/9722 | batch_loss=0.378671 | running_loss=0.450026 | n_peaks=338 | lr=1.152026e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2260/9722 | batch_loss=0.360696 | running_loss=0.449736 | n_peaks=501 | lr=1.162312e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2280/9722 | batch_loss=0.290246 | running_loss=0.449237 | n_peaks=501 | lr=1.172598e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2300/9722 | batch_loss=0.314567 | running_loss=0.448974 | n_peaks=449 | lr=1.182884e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2320/9722 | batch_loss=0.311753 | running_loss=0.449048 | n_peaks=548 | lr=1.193170e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2340/9722 | batch_loss=0.291796 | running_loss=0.448508 | n_peaks=597 | lr=1.203456e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2360/9722 | batch_loss=0.440427 | running_loss=0.448113 | n_peaks=544 | lr=1.213742e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2380/9722 | batch_loss=0.644438 | running_loss=0.448139 | n_peaks=559 | lr=1.224028e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2400/9722 | batch_loss=0.570047 | running_loss=0.447804 | n_peaks=585 | lr=1.234314e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2420/9722 | batch_loss=0.624040 | running_loss=0.447003 | n_peaks=511 | lr=1.244600e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2440/9722 | batch_loss=0.377572 | running_loss=0.446409 | n_peaks=497 | lr=1.254886e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2460/9722 | batch_loss=0.443672 | running_loss=0.446121 | n_peaks=428 | lr=1.265172e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2480/9722 | batch_loss=0.640168 | running_loss=0.445969 | n_peaks=593 | lr=1.275458e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2500/9722 | batch_loss=0.249308 | running_loss=0.445577 | n_peaks=545 | lr=1.285744e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2520/9722 | batch_loss=0.566655 | running_loss=0.445580 | n_peaks=604 | lr=1.296030e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2540/9722 | batch_loss=0.631113 | running_loss=0.445436 | n_peaks=605 | lr=1.306316e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2560/9722 | batch_loss=0.477427 | running_loss=0.445064 | n_peaks=381 | lr=1.316602e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2580/9722 | batch_loss=0.282072 | running_loss=0.444654 | n_peaks=500 | lr=1.326887e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2600/9722 | batch_loss=0.721682 | running_loss=0.444787 | n_peaks=601 | lr=1.337173e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2620/9722 | batch_loss=0.756622 | running_loss=0.444521 | n_peaks=539 | lr=1.347459e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2640/9722 | batch_loss=0.424935 | running_loss=0.444003 | n_peaks=571 | lr=1.357745e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2660/9722 | batch_loss=0.601121 | running_loss=0.444036 | n_peaks=565 | lr=1.368031e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2680/9722 | batch_loss=0.111555 | running_loss=0.444293 | n_peaks=609 | lr=1.378317e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2700/9722 | batch_loss=0.391119 | running_loss=0.444410 | n_peaks=551 | lr=1.388603e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2720/9722 | batch_loss=0.250407 | running_loss=0.444093 | n_peaks=538 | lr=1.398889e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2740/9722 | batch_loss=0.333759 | running_loss=0.444166 | n_peaks=597 | lr=1.409175e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2760/9722 | batch_loss=0.361501 | running_loss=0.443980 | n_peaks=604 | lr=1.419461e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2780/9722 | batch_loss=0.503430 | running_loss=0.444054 | n_peaks=488 | lr=1.429747e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2800/9722 | batch_loss=0.443579 | running_loss=0.444477 | n_peaks=610 | lr=1.440033e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2820/9722 | batch_loss=0.491227 | running_loss=0.444407 | n_peaks=405 | lr=1.450319e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2840/9722 | batch_loss=0.140995 | running_loss=0.444252 | n_peaks=330 | lr=1.460605e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
[train] batch 2860/9722 | batch_loss=0.283642 | running_loss=0.444161 | n_peaks=435 | lr=1.470891e-05 | gpu_alloc=0.06 GB | gpu_reserved=0.20 GB
