[train] batch 1400/2859 | batch_loss=1.476721 | running_loss=0.928335 | n_peaks=1929 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1420/2859 | batch_loss=0.864998 | running_loss=0.928788 | n_peaks=12624 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1440/2859 | batch_loss=0.884781 | running_loss=0.928941 | n_peaks=10551 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1460/2859 | batch_loss=0.948821 | running_loss=0.928612 | n_peaks=8900 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1480/2859 | batch_loss=0.905359 | running_loss=0.928297 | n_peaks=10193 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1500/2859 | batch_loss=0.791287 | running_loss=0.927392 | n_peaks=9609 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1520/2859 | batch_loss=0.732889 | running_loss=0.927459 | n_peaks=10206 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1540/2859 | batch_loss=0.823418 | running_loss=0.927856 | n_peaks=6926 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1560/2859 | batch_loss=0.876089 | running_loss=0.928088 | n_peaks=8286 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1580/2859 | batch_loss=1.025797 | running_loss=0.928544 | n_peaks=6464 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1600/2859 | batch_loss=1.496648 | running_loss=0.928284 | n_peaks=2195 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1620/2859 | batch_loss=0.764264 | running_loss=0.928347 | n_peaks=10530 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1640/2859 | batch_loss=1.025766 | running_loss=0.928570 | n_peaks=7248 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1660/2859 | batch_loss=0.970743 | running_loss=0.928671 | n_peaks=5276 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1680/2859 | batch_loss=0.732983 | running_loss=0.928074 | n_peaks=13357 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1700/2859 | batch_loss=0.952728 | running_loss=0.927818 | n_peaks=10628 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1720/2859 | batch_loss=1.432663 | running_loss=0.928082 | n_peaks=2208 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1740/2859 | batch_loss=0.799918 | running_loss=0.928124 | n_peaks=9224 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1760/2859 | batch_loss=1.473954 | running_loss=0.928226 | n_peaks=2147 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1780/2859 | batch_loss=0.887206 | running_loss=0.928340 | n_peaks=13375 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1800/2859 | batch_loss=1.476022 | running_loss=0.928613 | n_peaks=1907 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1820/2859 | batch_loss=0.755314 | running_loss=0.928771 | n_peaks=13324 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1840/2859 | batch_loss=1.043534 | running_loss=0.928947 | n_peaks=4081 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1860/2859 | batch_loss=1.062666 | running_loss=0.928657 | n_peaks=4548 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1880/2859 | batch_loss=1.431631 | running_loss=0.928685 | n_peaks=1905 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1900/2859 | batch_loss=0.812518 | running_loss=0.928205 | n_peaks=23108 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1920/2859 | batch_loss=0.856396 | running_loss=0.927577 | n_peaks=13846 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1940/2859 | batch_loss=0.927594 | running_loss=0.927069 | n_peaks=6034 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1960/2859 | batch_loss=0.784036 | running_loss=0.927205 | n_peaks=12757 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 1980/2859 | batch_loss=0.974405 | running_loss=0.927419 | n_peaks=4366 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 2000/2859 | batch_loss=0.924883 | running_loss=0.926847 | n_peaks=5105 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 2020/2859 | batch_loss=0.948256 | running_loss=0.927189 | n_peaks=6055 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 2040/2859 | batch_loss=0.957622 | running_loss=0.926974 | n_peaks=10070 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 2060/2859 | batch_loss=1.489579 | running_loss=0.926513 | n_peaks=2034 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 2080/2859 | batch_loss=1.068992 | running_loss=0.926283 | n_peaks=3769 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 2100/2859 | batch_loss=1.379216 | running_loss=0.926107 | n_peaks=2163 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 2120/2859 | batch_loss=0.895476 | running_loss=0.925891 | n_peaks=7649 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 2140/2859 | batch_loss=1.407966 | running_loss=0.925251 | n_peaks=2192 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 2160/2859 | batch_loss=0.987987 | running_loss=0.924750 | n_peaks=6834 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 2180/2859 | batch_loss=1.512819 | running_loss=0.925252 | n_peaks=2062 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 2200/2859 | batch_loss=0.868170 | running_loss=0.925184 | n_peaks=6731 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 2220/2859 | batch_loss=1.100192 | running_loss=0.925098 | n_peaks=4893 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 2240/2859 | batch_loss=0.746481 | running_loss=0.925148 | n_peaks=13233 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 2260/2859 | batch_loss=0.849618 | running_loss=0.924907 | n_peaks=7804 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 2280/2859 | batch_loss=1.346629 | running_loss=0.924653 | n_peaks=1974 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 2300/2859 | batch_loss=0.803215 | running_loss=0.924820 | n_peaks=11002 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
[train] batch 2320/2859 | batch_loss=1.013113 | running_loss=0.924581 | n_peaks=3095 | gpu_alloc=0.02 GB | gpu_reserved=2.97 GB
